id,f90,mean,var_resid,smul
002732,0.157029,0.606138,0.01187910,0.165028
002733,0.206256,0.380821,0.00814404,0.189805
002734,0.220556,0.307782,0.00509719,0.179013
002735,0.205069,0.327702,0.00598172,0.188752
002736,0.447705,0.590966,0.02315035,0.209466
002737,0.358525,0.544405,0.02167083,0.218059
002738,0.369259,0.563259,0.01417027,0.162641
002739,0.087346,0.446149,0.01492919,0.219845
002740,0.959444,0.582701,0.01339992,0.171191
002741,0.067206,0.328686,0.00963230,0.206133
002742,0.550934,0.650499,0.01611496,0.188417
002743,0.780937,0.529885,0.00926946,0.181097
002744,0.773398,0.581766,0.01060732,0.143115
002745,0.151691,0.540935,0.01422365,0.187950
002746,0.133042,0.559672,0.01403044,0.184907
002747,0.149258,0.488579,0.00963860,0.168449
002748,0.498288,0.400996,0.00638152,0.168461
002749,1.098316,0.534443,0.01275354,0.154622
002750,1.094447,0.510122,0.01888069,0.208813
002751,0.996729,0.573207,0.01201702,0.160463
002752,1.105655,0.596288,0.01340180,0.152156
002753,0.695707,0.489248,0.01125656,0.196098
002754,0.561305,0.504261,0.01220648,0.180085
002755,0.349386,0.532727,0.01142785,0.161495
002756,0.367271,0.483417,0.01039337,0.161454
002757,0.346931,0.401346,0.01029485,0.203332
002758,0.203725,0.329764,0.00703122,0.194778
002759,0.238121,0.432164,0.01017865,0.191739
002760,0.362419,0.251366,0.00564536,0.201139
002761,0.375813,0.226100,0.00485788,0.205553
002762,0.300553,0.276821,0.00508803,0.183907
002763,0.270858,0.369482,0.01022964,0.218053
002764,0.316575,0.271904,0.00598010,0.203109
002765,0.282333,0.430725,0.00851957,0.174444
002766,0.317249,0.226434,0.00472548,0.198255
002767,0.235544,0.311313,0.00765123,0.195532
002768,0.306983,0.160275,0.00365576,0.212279
002769,0.398361,0.483396,0.01099595,0.181325
002770,0.414725,0.477132,0.01257981,0.184077
002771,0.360138,0.481877,0.00856114,0.162810
002772,0.258286,0.483059,0.00938790,0.170698
002773,0.268823,0.482802,0.01039798,0.174993
002774,0.329610,0.452890,0.01195782,0.203219
002775,0.513609,0.251949,0.00500158,0.203114
002776,0.220971,0.230671,0.00351441,0.182785
002777,0.140842,0.185964,0.00299361,0.172857
002778,0.148643,0.455420,0.00929559,0.178239
002779,0.231888,0.539566,0.01334453,0.199134
002780,0.067206,0.429082,0.00799164,0.171661
002781,0.371155,0.243342,0.00343915,0.214893
002782,0.401793,0.270340,0.00330485,0.196833
002783,0.102757,0.099562,0.00198597,0.239294
002784,0.562500,0.318218,0.01284120,0.261366
002785,0.580706,0.442428,0.01494172,0.207222
002786,0.616346,0.445754,0.01398474,0.200773
002787,0.793344,0.708025,0.01902435,0.104505
002788,0.820350,0.702419,0.02278413,0.117226
002789,0.819978,0.698971,0.01946008,0.088365
002790,0.367271,0.246866,0.00638169,0.184858
002791,0.368515,0.141213,0.00244274,0.192696
002792,0.384404,0.186390,0.00556183,0.242832
002793,0.754058,0.583612,0.01367592,0.177238
002794,0.491939,0.520015,0.01258897,0.204637
002795,0.163130,0.363938,0.01040137,0.219017
002796,0.259700,0.419780,0.00880343,0.170264
002797,0.236191,0.338878,0.00942434,0.212725
002798,0.922405,0.333325,0.00477511,0.199180
002799,0.454537,0.455998,0.00901826,0.165224
002800,0.336028,0.461694,0.01387447,0.210424
002801,0.294190,0.507871,0.01331291,0.195443
002802,0.354329,0.519626,0.01174156,0.169182
002803,0.465155,0.405336,0.01027285,0.208308
002804,0.352343,0.523987,0.01246417,0.190909
002805,0.341255,0.674146,0.01901048,0.186834
002806,0.332192,0.654098,0.01935231,0.209575
002807,0.150073,0.620451,0.02127508,0.218155
002808,0.497307,0.386999,0.00960678,0.184766
002809,0.462524,0.369520,0.01058441,0.225962
002810,0.478862,0.344713,0.00894441,0.218105
002811,0.112673,0.198077,0.00169112,0.175884
002812,0.064424,0.315591,0.00790901,0.231463
002813,0.046875,0.460915,0.00717316,0.159840
002814,0.193428,0.370339,0.00827303,0.200030
002815,0.172052,0.213795,0.00433330,0.197404
002816,0.172584,0.238487,0.00370932,0.177948
002817,0.381535,0.340823,0.01045204,0.228328
002818,0.149258,0.200027,0.00352938,0.170844
002819,0.242188,0.304079,0.00732202,0.199276
002820,0.570740,0.564616,0.02478230,0.205991
002821,0.572236,0.574857,0.01724452,0.140546
002822,0.531767,0.559315,0.01995680,0.170683
002823,0.273549,0.397409,0.00728951,0.168823
002824,1.100870,0.497255,0.01112917,0.160401
002825,0.238505,0.300834,0.00641224,0.194363
002826,0.144055,0.268177,0.00382585,0.171525
002827,0.407450,0.395379,0.00790055,0.190869
002828,0.221109,0.337881,0.00641159,0.180716
002829,0.230700,0.510460,0.01453641,0.202491
002830,0.241304,0.530157,0.00985764,0.160919
002831,0.213383,0.499486,0.01147884,0.181537
002832,0.590658,0.610646,0.01300527,0.161468
002833,0.343039,0.714682,0.02149858,0.186594
002834,0.390078,0.679255,0.01461386,0.161503
002835,0.322118,0.337332,0.00655748,0.173643
002836,0.216083,0.237464,0.00486478,0.211141
002837,0.221247,0.291433,0.00631446,0.194336
002838,0.854139,0.374842,0.01091420,0.215336
002839,0.693379,0.425911,0.01457117,0.238769
002840,0.504920,0.430422,0.01009991,0.180530
002841,0.168649,0.473434,0.01310464,0.195654
002842,0.166096,0.469657,0.01100080,0.181031
002843,0.160869,0.499333,0.01478015,0.215216
002844,0.750366,0.462491,0.01186032,0.186342
002845,0.752478,0.454761,0.01240434,0.197214
002846,0.663281,0.473434,0.01321741,0.198767
002847,0.628506,0.498018,0.01710524,0.166987
002848,0.590968,0.503012,0.01375026,0.145112
002849,0.608473,0.513814,0.01846472,0.181660
002850,0.804725,0.545217,0.01681370,0.195977
002851,0.748085,0.571991,0.02297296,0.225503
002852,0.502557,0.458266,0.00993536,0.178983
002853,0.214524,0.393557,0.00980519,0.205902
002854,0.133728,0.418388,0.01103322,0.201664
002855,0.416927,0.535905,0.01274562,0.186255
002856,0.050024,0.314931,0.00852635,0.187690
002857,0.133500,0.501531,0.00771826,0.158181
002858,0.039062,0.499057,0.00933438,0.172791
002859,0.619606,0.172173,0.00248142,0.260990
002860,0.781875,0.197553,0.00241664,0.215313
002861,0.581336,0.243335,0.00312185,0.209243
002862,0.649989,0.527137,0.01446206,0.176247
002863,0.801495,0.535299,0.01590469,0.165282
002864,0.867188,0.566076,0.02114384,0.195267
002865,0.327194,0.231128,0.00435947,0.220474
002866,0.391561,0.264049,0.00436779,0.215669
002867,0.195937,0.146408,0.00267837,0.223479
002868,0.283089,0.561094,0.01236652,0.157020
002869,0.266084,0.547105,0.01960975,0.211843
002870,0.290011,0.560508,0.01624743,0.185153
002871,0.190086,0.068689,0.00093470,0.214405
002872,0.565152,0.660424,0.01334165,0.150526
002873,0.269390,0.642752,0.01479626,0.172926
002874,0.251946,0.294957,0.00560608,0.177952
002875,0.224940,0.295860,0.00627325,0.196178
002876,0.230833,0.284445,0.00600181,0.198442
002877,0.173466,0.565488,0.01335938,0.171843
002878,0.165544,0.597920,0.02039452,0.214182
002879,0.156250,0.522516,0.01165394,0.167833
002880,0.106261,0.644617,0.01516882,0.167836
002881,0.917628,0.515402,0.01271509,0.221808
002882,0.924685,0.514497,0.01173431,0.179449
002883,0.784680,0.586730,0.02038368,0.098571
002884,0.765665,0.593073,0.02257626,0.120924
002885,0.800124,0.587409,0.01905414,0.054197
002886,0.237608,0.461917,0.01119651,0.192469
002887,0.309063,0.539103,0.01063024,0.171169
002888,0.535940,0.647780,0.01829542,0.187205
002889,0.182385,0.367035,0.00811651,0.203628
002890,0.533142,0.441730,0.00720201,0.192256
002891,0.798252,0.403981,0.00726129,0.215779
002892,0.039836,0.497877,0.01047945,0.176229
002893,0.055243,0.350531,0.00702367,0.172121
002894,0.049411,0.507757,0.01279832,0.192750
002895,0.148643,0.404744,0.00668665,0.171009
002896,0.469336,0.390506,0.00720560,0.198884
002897,0.815537,0.557961,0.01113849,0.171081
002898,0.277426,0.270349,0.00701435,0.224241
002899,0.237608,0.413328,0.01134426,0.206866
002900,0.194058,0.398433,0.01092525,0.214052
002901,0.371238,0.462434,0.01306038,0.201957
002902,1.114151,0.507135,0.01176113,0.155209
002903,1.105545,0.577357,0.01141955,0.162815
002904,0.167741,0.412587,0.00848664,0.205409
002905,0.101863,0.283786,0.00371412,0.199366
002906,0.093750,0.167884,0.00151409,0.192992
002907,0.372714,0.555893,0.02295213,0.212150
002908,0.370497,0.554058,0.01712458,0.183674
002909,0.381215,0.581145,0.01546904,0.149792
002910,0.121534,0.388035,0.00700586,0.198128
002911,0.094075,0.163976,0.00159832,0.184794
002912,0.170628,0.377971,0.00637391,0.182280
002913,0.303383,0.416398,0.01182290,0.212677
002914,0.229773,0.430378,0.01192955,0.215980
002915,0.276214,0.438966,0.01163292,0.197055
002916,0.265165,0.304395,0.00475093,0.169994
002917,0.267229,0.336026,0.00797513,0.204426
002918,0.264358,0.332839,0.00612276,0.171144
002919,0.238121,0.456378,0.01249465,0.203591
002920,0.101863,0.426794,0.00720410,0.165336
002921,0.195781,0.431845,0.00716697,0.171313
002922,0.430326,0.520958,0.01582765,0.186067
002923,0.419627,0.522556,0.01349630,0.167270
002924,0.444146,0.522490,0.01475670,0.176389
002925,0.678789,0.562037,0.01545722,0.113097
002926,0.591742,0.566392,0.01382592,0.125410
002927,0.656436,0.583128,0.01607464,0.113998
002928,0.487703,0.498284,0.01357166,0.218082
002929,0.434420,0.451581,0.01037594,0.204759
002930,0.681884,0.487450,0.01484581,0.231595
002931,0.728618,0.651666,0.01627805,0.167068
002932,0.055243,0.516272,0.01283529,0.177276
002933,0.074116,0.374484,0.01275709,0.219455
002934,0.182385,0.262304,0.00260803,0.175571
002935,0.197179,0.268844,0.00361131,0.211306
002936,0.161059,0.272704,0.00394190,0.205629
002937,0.420426,0.230495,0.00500987,0.215639
002938,0.232282,0.263877,0.00473897,0.184499
002939,0.289168,0.257157,0.00494556,0.196863
002940,0.856708,0.491077,0.01682680,0.061045
002941,0.822356,0.483593,0.01893118,0.127696
002942,0.832865,0.491095,0.01690752,0.095195
002943,0.426909,0.463186,0.01080281,0.182816
002944,0.327194,0.472787,0.01231659,0.187396
002945,0.359884,0.427091,0.01157574,0.200272
002946,0.493179,0.566778,0.01732326,0.155126
002947,0.452114,0.580179,0.02006849,0.180831
002948,0.455543,0.572169,0.02230748,0.198495
002949,0.227101,0.287236,0.00504257,0.206916
002950,0.112673,0.249987,0.00371671,0.185904
002951,0.253515,0.294838,0.00403313,0.174192
002952,0.305088,0.703348,0.01894769,0.192606
002953,0.356989,0.692418,0.01791003,0.187040
002954,0.094399,0.552506,0.01636969,0.190222
002955,0.309556,0.497418,0.01036423,0.179668
002956,0.199180,0.506871,0.01352272,0.200454
002957,0.259700,0.291924,0.00418854,0.179272
002958,0.649613,0.381086,0.00797432,0.202279
002959,0.667363,0.416867,0.01159234,0.218476
002960,0.696540,0.416634,0.01025952,0.196810
002961,0.189121,0.696297,0.01772783,0.169666
002962,0.046875,0.216945,0.00709604,0.209201
002963,0.447500,0.730872,0.02586258,0.208750
002964,0.227772,0.508535,0.00767811,0.167470
002965,0.245193,0.444100,0.00675484,0.170400
002966,0.251582,0.426555,0.00965815,0.206859
002967,0.370497,0.334342,0.00716318,0.185042
002968,0.211082,0.462544,0.00963217,0.183602
002969,0.265740,0.367265,0.00743259,0.187233
002970,0.405197,0.514896,0.01065346,0.185202
002971,0.161059,0.452886,0.01011153,0.190221
002972,0.373451,0.500083,0.01429783,0.218673
002973,0.965373,0.609691,0.01286099,0.175252
002974,0.541491,0.516273,0.01686779,0.232101
002975,0.324947,0.371408,0.00744874,0.193800
002976,0.273326,0.375487,0.00846167,0.205284
002977,0.444695,0.371264,0.00732877,0.207808
002978,0.718155,0.197617,0.00249769,0.207056
002979,0.370579,0.444687,0.00775881,0.176569
002980,0.180366,0.505887,0.01132567,0.181694
002981,0.230833,0.289238,0.00426534,0.186634
002982,0.294190,0.416301,0.00869388,0.174677
002983,0.140842,0.491077,0.01453739,0.223638
002984,0.159344,0.433993,0.00997887,0.191865
002985,0.254477,0.330630,0.00407909,0.166919
002986,0.272543,0.396390,0.00887197,0.195440
002987,0.201617,0.324637,0.00409247,0.165949
002988,0.412290,0.512269,0.01144985,0.163075
002989,0.324101,0.463633,0.01004050,0.178911
002990,0.431459,0.451545,0.00809232,0.166696
002991,0.171342,0.488780,0.00924083,0.176235
002992,0.406250,0.320514,0.00512066,0.197071
002993,0.227772,0.485917,0.00952185,0.179854
002994,0.466269,0.450369,0.01140972,0.163097
002995,0.426265,0.376896,0.01307999,0.218738
002996,0.427123,0.458508,0.01653574,0.219054
002997,0.749226,0.264583,0.01145116,0.256033
002998,0.629088,0.393231,0.01420885,0.224806
002999,0.528774,0.536215,0.01272847,0.148998
003000,0.289484,0.328970,0.00447574,0.168669
003001,0.164805,0.333892,0.00593838,0.178471
003002,0.238505,0.419251,0.00758880,0.175841
003003,0.500549,0.317898,0.00836743,0.197163
003004,0.281792,0.388840,0.00775744,0.181335
003005,0.227772,0.265530,0.00529249,0.205932
003006,0.405122,0.423051,0.00850504,0.176175
003007,0.397824,0.491677,0.01531892,0.215301
003008,0.426336,0.493460,0.01174776,0.173607
003009,0.147406,0.264815,0.00598493,0.240119
003010,0.217210,0.386223,0.00612405,0.175703
003011,0.360477,0.316940,0.00701017,0.238621
003012,0.796262,0.542029,0.01581879,0.079944
003013,0.796607,0.548056,0.01813539,0.092638
003014,0.803131,0.528949,0.01643323,0.072856
003015,0.294086,0.382601,0.01018532,0.212812
003016,0.258876,0.412539,0.00873634,0.171982
003017,0.245193,0.380935,0.00883694,0.208009
003018,0.713979,0.387232,0.00941817,0.204344
003019,0.597950,0.395230,0.00972786,0.216395
003020,0.471671,0.335095,0.00820764,0.217093
003021,0.373451,0.308878,0.00826285,0.210104
003022,0.440281,0.329605,0.00951359,0.222440
003023,0.430539,0.322913,0.00887891,0.207793
003024,0.399966,0.480099,0.01540155,0.216467
003025,0.366189,0.442960,0.00974796,0.191048
003026,0.408796,0.401862,0.00780457,0.175206
003027,0.083048,0.469653,0.00913533,0.162175
003028,0.069877,0.406012,0.00752136,0.163179
003029,0.094075,0.509568,0.00995154,0.164418
003030,0.089076,0.640035,0.01481420,0.181606
003031,0.281358,0.551876,0.01332096,0.182455
003032,0.432237,0.590217,0.01351517,0.177666
003033,0.054688,0.760864,0.01742088,0.165319
003034,0.032212,0.204743,0.00438774,0.170181
003035,0.034939,0.393560,0.00977404,0.186990
003036,0.328590,0.415244,0.01120014,0.207000
003037,1.101812,0.464362,0.00832255,0.162236
003038,1.116422,0.471969,0.01272210,0.190006
003039,0.070312,0.235372,0.00275253,0.189857
003040,0.108816,0.318720,0.00411392,0.169188
003041,0.199640,0.271602,0.00369083,0.208352
003042,0.341702,0.471235,0.00978550,0.154290
003043,0.357843,0.468479,0.01243293,0.178911
003044,0.355361,0.450687,0.01192169,0.184539
003045,0.118225,0.294658,0.00376374,0.178579
003046,0.156250,0.196500,0.00167171,0.191905
003047,0.093750,0.166715,0.00163064,0.191835
003048,0.323724,0.447539,0.01019494,0.192472
003049,0.303383,0.562484,0.01360056,0.190033
003050,0.312598,0.551817,0.01805911,0.218138
003051,0.081565,0.429078,0.00774420,0.155850
003052,0.072028,0.500201,0.01057829,0.166412
003053,0.073703,0.558087,0.01794953,0.203333
003054,0.441112,0.379471,0.01153845,0.193919
003055,0.398438,0.264607,0.00699527,0.235058
003056,0.399661,0.316225,0.01232097,0.228809
003057,0.064424,0.458558,0.01034908,0.180836
003058,0.104232,0.430395,0.01413927,0.219486
003059,0.098821,0.633652,0.01877625,0.185415
003060,0.705032,0.576082,0.01786878,0.079916
003061,0.746901,0.565194,0.01817681,0.072732
003062,0.689804,0.581277,0.02303866,0.145801
003063,0.565800,0.294939,0.00563169,0.211482
003064,0.236449,0.339115,0.00646583,0.195961
003065,0.293671,0.340547,0.00623165,0.203725
003066,0.907899,0.460128,0.00770882,0.176565
003067,0.046875,0.574589,0.01649500,0.213720
003068,0.148643,0.477988,0.01063356,0.209756
003069,0.108535,0.353991,0.00763853,0.219790
003070,0.164805,0.332826,0.00524192,0.196520
003071,0.096635,0.300040,0.00436662,0.201171
003072,0.204473,0.598523,0.01647906,0.185354
003073,0.195312,0.621695,0.01355116,0.164835
003074,0.212523,0.604903,0.01526301,0.172183
003075,0.310147,0.419979,0.00837933,0.193854
003076,0.190086,0.350180,0.00762666,0.222754
003077,0.260755,0.454225,0.00902753,0.189999
003078,0.784758,0.811177,0.02920232,0.146379
003079,0.773595,0.548006,0.01771664,0.192747
003080,0.839980,0.621384,0.01821013,0.170218
003081,0.675725,0.405442,0.01099739,0.179754
003082,0.581494,0.194680,0.00450442,0.255196
003083,0.612572,0.200054,0.00453528,0.258025
003084,0.953317,0.472499,0.01229912,0.224279
003085,0.988829,0.515903,0.01234461,0.190990
003086,0.957725,0.535173,0.01386578,0.197981
003087,0.073703,0.378997,0.00561386,0.175315
003088,0.100049,0.373259,0.00671162,0.201840
003089,0.087346,0.483374,0.01350855,0.218141
003090,0.306286,0.525451,0.01031114,0.173455
003091,0.360731,0.497343,0.01155569,0.196408
003092,0.331456,0.483585,0.01454380,0.222695
003093,0.457749,0.365913,0.00876039,0.228023
003094,0.464696,0.313598,0.00410250,0.180116
003095,0.289062,0.366531,0.00711817,0.202258
003096,0.111858,0.277514,0.00375167,0.191680
003097,0.156250,0.248244,0.00343389,0.230311
003098,0.087346,0.285663,0.00446184,0.214049
003099,0.094399,0.494856,0.01126985,0.187714
003100,0.104816,0.537052,0.01028352,0.189053
003101,0.102757,0.441669,0.01096866,0.215713
003102,0.226697,0.289900,0.00510185,0.212360
003103,0.117188,0.374097,0.00674787,0.194785
003104,0.126215,0.362629,0.00610504,0.203339
003105,0.066291,0.359502,0.00543237,0.171312
003106,0.091109,0.373214,0.00750926,0.211586
003107,0.078125,0.417504,0.00620026,0.168477
003108,0.464696,0.466872,0.01062642,0.171709
003109,0.748901,0.499126,0.01150760,0.176067
003110,0.657412,0.471975,0.01719397,0.236161
003111,0.047522,0.480674,0.01220153,0.177881
003112,0.055243,0.640297,0.01505237,0.179539
003113,0.047522,0.689654,0.02552533,0.204859
003114,0.304788,0.313488,0.00468418,0.189952
003115,0.244570,0.129749,0.00124627,0.199962
003116,0.277426,0.161687,0.00175335,0.215515
003117,0.263549,0.587059,0.01336360,0.170651
003118,0.046875,0.368127,0.00805770,0.195607
003119,0.042072,0.367630,0.00683214,0.187728
003120,1.076567,0.655725,0.01661638,0.202609
003121,0.605204,0.483247,0.00807870,0.180501
003122,0.203125,0.482234,0.00901562,0.188665
003123,0.972052,0.491212,0.01042889,0.184161
003124,1.000275,0.520116,0.01229384,0.188304
003125,0.704209,0.747895,0.03211020,0.211834
003126,0.170628,0.379470,0.00790399,0.205839
003127,0.175564,0.358224,0.00705613,0.208886
003128,0.168286,0.397797,0.00863646,0.204038
003129,0.146784,0.470732,0.00983231,0.188064
003130,0.156250,0.482792,0.00796683,0.159874
003131,0.172052,0.504271,0.01479632,0.214235
003132,0.062986,0.422561,0.00964375,0.228839
003133,0.248285,0.453977,0.01015312,0.208256
003134,0.148643,0.438455,0.00704030,0.198360
003135,0.272879,0.529641,0.01343414,0.185268
003136,0.270858,0.597326,0.01383055,0.162333
003137,0.279508,0.602162,0.02013129,0.202486
003138,0.502739,0.610253,0.01948686,0.187833
003139,0.513787,0.604425,0.01530452,0.166776
003140,0.661299,0.569303,0.01479249,0.174777
003141,0.961445,0.642515,0.01685327,0.150752
003142,0.701648,0.734063,0.02005689,0.169513
003143,0.795572,0.758040,0.01973139,0.150943
003144,0.066750,0.492038,0.01080821,0.193293
003145,0.061018,0.480034,0.01095301,0.197471
003146,0.070745,0.510846,0.00918782,0.176226
003147,0.485382,0.546059,0.01226778,0.180933
003148,0.344548,0.415529,0.00844324,0.191717
003149,0.140842,0.263494,0.00311311,0.187371
